from,to,cost
064,142,1778.7142678209082
064,145,1477.2964425630494
064,146,2500.9198357567307
064,148,2058.641167149583
064,150,2663.9170244613306
064,151,2427.705513504496
064,152,1775.6268699346263
064,153,2111.5955065693365
064,154,1751.0143644556676
064,155,1565.7318182707832
064,157,1809.3747003789279
064,160,1459.2775482043066
064,161,2056.513753942977
064,162,2479.8843687290682
064,163,2382.894266966888
064,164,3635.290145295542
064,166,2103.5206182186885
064,168,3318.3676516651617
064,170,3065.8257897078283
064,174,2225.9650544731912
064,177,1277.7209319790786
064,178,4667.068464014241
064,179,2086.5815529166866
064,181,2326.129150375744
064,183,2295.077755751723
064,184,2436.1093805784594
064,185,2902.9175904846006
064,187,491.46212475554813
064,192,1194.585592040184
064,193,1904.4648812764353
064,197,2160.993968064148
064,199,1767.760280322988
064,202,1958.3772879513583
064,204,1689.3596561799375
064,207,3096.8791058966667
064,209,3186.2168520462296
064,213,2391.5207257084103
064,220,1479.4165516672379
064,222,3688.973305034888
064,225,2791.0738411611446
064,227,1959.0795382784797
064,231,3054.2947168389155
064,240,3443.8196683370425
064,246,3614.912851097868
064,249,1242.4809774163991
064,263,4537.184350003046
064,264,3921.415338672372
064,268,2390.6586827897313
064,271,2230.4097058803845
064,274,3351.389912947233
064,278,3340.655339609481
064,279,3963.7677064212426
064,282,1885.2413163273902
064,286,3264.4129780155986
064,287,1611.7197052297
064,288,1306.8713455847637
064,289,3618.303718226519
064,293,3210.7484188629273
064,294,3706.679231849122
064,298,4715.694692551782
064,299,3103.128883511282
064,300,2361.3125896546762
064,301,2507.0137448994724
064,304,2098.575098180845
064,305,4551.171758235235
064,306,4082.337986486212
064,307,2919.746791909399
064,308,4246.051130382538
064,309,3625.180822669345
064,310,3089.1672395085125
064,314,3411.1914122533117
064,315,3707.807234134341
064,316,2478.6853768572564
064,317,3624.255144218443
066,001,430.43598703904314
066,002,3084.824543437872
066,003,1801.3514260771863
066,004,1954.7400835153924
066,005,3263.7966100519743
066,007,3397.690382290548
066,008,3191.054440285213
066,009,1106.147044723237
066,011,1909.305167215072
066,013,2884.62394101538
066,015,1005.1280968996873
066,016,3163.895432611773
066,018,2776.0148327114825
066,021,1151.3610124108948
066,022,2871.1268906138794
066,024,3209.968462506496
066,025,1630.992417210329
066,027,2088.0304990133673
066,029,3929.3975274254653
066,030,2959.9145619732103
066,031,3598.490086170011
066,032,3505.046517080962
066,033,799.3013605485179
066,034,561.1143178869024
066,037,1544.79310441525
066,041,1428.2406990551149
066,042,2002.7802492877315
066,046,3733.8047141720676
066,048,296.9764170954731
066,049,3470.0952350234415
066,052,4010.202233273645
066,054,3056.1991683440715
066,055,3127.2739937084175
066,057,2374.3166889168206
066,058,1229.2721341313509
066,062,3492.5070334906686
066,063,1675.2780722927391
066,064,2217.2511527279485
066,066,0
066,067,3055.5823562089686
066,069,523.3852160345954
066,070,1943.1216929995196
066,071,265.268662326142
066,075,2700.688858634671
066,081,842.2071035503857
066,083,3010.8297113073395
066,085,1942.031902272059
066,086,3796.7651478360854
066,087,376.96350359212096
066,088,2672.9315577093626
066,091,1085.65808800528
066,092,2610.174855499878
066,093,2522.9863445809824
066,095,3142.481401176697
066,096,2788.834297756631
066,097,2601.133757005648
066,098,3529.6277949317837
066,103,2777.2484942089404
066,105,2999.014532874813
066,109,1440.987798499716
066,110,2252.032294920366
066,111,3181.6043508692774
066,112,2462.0200783270147
066,114,3351.7334666435536
066,115,1612.3714910947303
066,116,812.1193189987939
066,117,3247.1043969422158
066,118,1047.5571845373042
066,119,1819.371897780172
066,120,1708.8294375033236
066,121,2771.4861983794017
066,122,2124.9589647879156
066,123,2384.2022777605616
066,124,1757.6115088220536
066,129,2077.114954607322
066,131,2612.5955696083647
066,133,1436.283773770753
066,134,2745.570612502644
066,135,2329.839291491763
066,136,2617.0153890703637
066,137,544.6342861840344
066,138,3724.2948506387706
066,140,434.63373443167404
066,142,2864.538697673824
066,145,2645.6260702997893
066,146,3206.239232838454
066,148,762.3415234335725
066,150,3179.5857284121344
066,151,2242.187427986035
066,152,1497.3367511033255
066,153,2055.918514538002
066,154,1251.469072563949
066,155,1421.013092446088
066,157,561.4799994796892
066,160,2524.3236933648036
066,161,3438.7655377238057
066,162,2686.804588327492
066,163,2415.6369514616126
066,164,4045.7190496095204
066,166,3588.2740589433347
066,168,3267.0719536994316
066,170,3527.3636760815293
066,174,3169.1770167161585
066,177,973.687522391105
066,178,2599.7165307801274
066,179,1570.131352395201
066,181,2238.7313891979456
066,183,2732.2144066491655
066,184,3001.5664660841508
066,185,3255.2779620801966
066,187,1725.7892803447223
066,192,1242.7886783432625
066,193,1358.7554977623788
066,197,1999.7221235768925
066,199,1844.842581777124
066,202,1612.386809211839
066,204,599.3435623609703
066,207,1416.3112176657532
066,209,3672.865827407662
066,213,2966.1162304685827
066,220,1153.5198755064507
066,222,3189.61559315201
066,225,614.6666128057714
066,227,1506.4619797736684
066,231,1250.7582268257831
066,240,3088.8701089598726
066,246,1521.8800844887492
066,249,986.2264505802572
066,263,2430.0409804887886
066,264,3147.2544977954517
066,268,2597.8849464523437
066,271,555.9368464397006
066,274,2956.964059197499
066,278,1197.0206039155764
066,279,2203.001843976694
066,282,837.2995208677853
066,286,2570.990320999377
066,287,1532.989330246817
066,288,1576.6468747793824
066,289,1692.2444427586443
066,293,3609.2673666083797
066,294,1515.2796690691841
066,298,2931.407079209329
066,299,2609.4638978915727
066,300,495.22824844884553
066,301,1894.4166875129877
066,304,562.6380737941236
066,305,2379.0200663848937
066,306,1865.4439201016103
066,307,2352.765292395341
066,308,2039.0826528833159
066,309,1407.9306059744956
066,310,2472.7891833138533
066,314,2700.9276127405083
066,315,1551.9058611348348
066,316,3005.7135212905346
066,317,1459.17850325541
067,001,3473.897070096583
067,002,127.83430360102935
067,003,4856.902166088649
067,004,1157.3022118444637
067,005,232.48730462697443
067,007,1042.7201356238213
067,008,978.8182068211228
067,009,4072.023474149212
067,011,2084.934170274702
067,013,279.3206157742622
067,015,2932.785695813722
067,016,2856.416547663291
067,018,1183.2046251557467
067,021,2621.0119152311613
067,022,282.17358363436904
067,024,858.7716666733443
067,025,1438.0940832501974
067,027,1312.8189312955085
067,029,1228.2594067469734
067,030,249.90923093044967
067,031,1390.0100450782431
067,032,918.8873125744816
067,033,2332.8903679880755
067,034,3607.662741997151
067,037,1511.2415348333082
067,041,1628.380060884485
067,042,1195.2663241218947
067,046,999.3661294421819
067,048,3261.1551993016246
067,049,459.22380880380126
067,052,1612.5458042125117
067,054,651.3069276733688
067,055,748.4369304154499
067,057,755.8450663432922
067,058,1871.1732180184351
067,062,1315.6227249588899
067,063,2408.8642805761197
067,064,2096.044429723717
067,066,3055.5823562089686
067,067,0
067,069,3560.3099107228454
067,070,1316.4088033582352
067,071,2873.6546668879832
067,075,481.17104661374077
067,081,3133.6097422791654
067,083,322.9912822541559
067,085,1415.3193275753586
067,086,1526.5407778814185
067,087,3387.9240393646764
067,088,554.7230880151109
067,091,2001.409545897157
067,092,705.0498258602456
067,093,1021.9431637972874
067,095,97.97187414766216
067,096,1479.6861560710317
067,097,621.4020598059245
067,098,586.8960179580151
067,103,507.3530950893159
067,105,692.3233474199691
067,109,3882.0929007948967
067,110,1111.8658966292253
067,111,179.9855354054427
067,112,818.3574730493359
067,114,3283.5683323052226
067,115,1449.3967290742178
067,116,2318.3805145700167
067,117,914.757219176545
067,118,3684.1642166455345
067,119,2165.932819077958
067,120,1908.8635113393677
067,121,1702.708650155202
067,122,2122.778370383159
067,123,692.5532247988906
067,124,1312.879705959481
067,129,1115.373384260607
067,131,1613.767531331977
067,133,2063.395843498197
067,134,434.3527198152807
067,135,2086.437720317835
067,136,728.5602953077463
067,137,3237.619298497259
067,138,1637.5260528811143
067,140,3209.9467866758564
067,142,318.3238039365571
067,145,619.5632303396995
067,146,447.5371014189401
067,148,2385.1973427941366
067,150,688.1731888912344
067,151,1310.9638451616402
067,152,1598.7265098590597
067,153,1213.4009765585017
067,154,1828.300308469997
067,155,1635.2794957024405
067,157,2496.874067795979
067,160,663.7516382134127
067,161,612.2183292033195
067,162,902.6723169650588
067,163,1079.7386050531356
067,164,1570.2420074893366
067,166,804.9914813586261
067,168,1557.3836021544148
067,170,1033.5595274085647
067,174,133.68300079261152
067,177,2617.7284100404086
067,178,4581.142604878643
067,179,1684.8341917719758
067,181,1209.0275792092807
067,183,629.8460778153009
067,184,519.803240740288
067,185,968.9094597459592
067,187,2153.851244649357
067,192,1926.7731693988735
067,193,1781.7724178865196
067,197,1310.9740956702728
067,199,1247.6108056667804
067,202,1565.4645746705194
067,204,2881.554238107679
067,207,2940.0078190573417
067,209,1129.800718325939
067,213,494.02356509347743
067,220,1911.558557081683
067,222,2174.229757811599
067,225,3343.961803575021
067,227,1668.5715299394772
067,231,3042.649398120531
067,240,1886.6167005089867
067,246,4550.730679436439
067,249,2341.4401203950165
067,263,4552.438213270459
067,264,2572.2298810843104
067,268,890.9139537239478
067,271,2660.0676836373054
067,274,1861.2059107543805
067,278,3670.5571117356167
067,279,3580.1845297925233
067,282,3299.5663536743523
067,286,2080.390042120809
067,287,1527.7290850811169
067,288,1509.0878596850096
067,289,3537.859896132383
067,293,1187.454129382565
067,294,4436.959179500131
067,298,4192.327821605666
067,299,1812.7166281623042
067,300,2821.0934848504803
067,301,1743.6063436486133
067,304,2568.5445245493647
067,305,4732.833588094933
067,306,4616.942696541365
067,307,1801.8611178306248
067,308,4864.123458413517
067,309,4191.74729913741
067,310,1920.6817389586565
067,314,2178.440608044758
067,315,3981.259995525326
067,316,574.4645280620618
067,317,4431.711947183599
069,001,271.25316223908567
069,002,3583.962528295728
069,003,1306.809910788749
069,004,2439.224768673102
069,005,3763.875829922692
069,007,3841.952495722851
069,008,3634.7129578443332
069,009,598.9845564892704
069,011,2391.8046658296385
069,013,3378.853735822772
069,015,1363.3965802272828
069,016,3368.870139013638
069,018,3197.952260430884
069,021,1584.9389997060632
069,022,3384.06609526383
069,024,3663.9288933672597
069,025,2146.3450694251687
069,027,2526.5313582938147
069,029,4386.722960357452
069,030,3453.6528907114653
069,031,4019.5632588732947
069,032,3964.2593595354797
069,033,1321.3451772733183
069,034,63.46208384644093
069,037,2049.862679918719
069,041,1932.3936191253715
069,042,2470.944246168725
069,046,4198.9696331529085
069,048,479.1585615143607
069,049,3981.5998605757613
069,052,4434.411120811984
069,054,3523.7692861981104
069,055,3588.3441302703272
069,057,2891.658457382084
069,058,1751.5098896421741
069,062,3915.73309517558
069,063,2124.7389245988875
069,064,2695.046202223986
069,066,523.3852160345954
069,067,3560.3099107228454
069,069,0
069,070,2398.25154618106
069,071,767.3722620983716
069,075,3217.260121622245
069,081,876.8602079893388
069,083,3499.6913391520748
069,085,2379.817935153678
069,086,4215.417654312232
069,087,379.22337403822837
069,088,3191.4658070061987
069,091,1567.9464941755284
069,092,3131.5611399389495
069,093,2968.424210036222
069,095,3648.9679933490734
069,096,3177.885094176563
069,097,3082.7228474203853
069,098,4017.7575412840138
069,103,3259.2950625590884
069,105,3463.4358847483104
069,109,1165.3806099916976
069,110,2704.2068730119804
069,111,3680.5367268700584
069,112,2933.060079046744
069,114,3497.829102911196
069,115,2111.6810319470787
069,116,1266.3082157247904
069,117,3697.4107050147745
069,118,763.6010262367979
069,119,2295.6309150083853
069,120,2212.8601472640757
069,121,3132.8959332314544
069,122,2600.8820098145857
069,123,2896.5913447239686
069,124,2252.830731520053
069,129,2548.290145244636
069,131,2985.422379966256
069,133,1938.766746632415
069,134,3234.9809269069187
069,135,2633.649188273366
069,136,3087.4547601983327
069,137,523.2305498247049
069,138,4127.057038279328
069,140,677.7224068435312
069,142,3378.778138919824
069,145,3165.542975794271
069,146,3689.501780539898
069,148,1205.6487826404089
069,150,3645.952723763079
069,151,2668.142855410096
069,152,1980.5347724425128
069,153,2513.6599439331267
069,154,1739.1339384436012
069,155,1925.7553613502794
069,157,1079.4636269232556
069,160,3043.07962082458
069,161,3957.5645486947587
069,162,3138.1849422585315
069,163,2860.108898442057
069,164,4477.014662822606
069,166,4109.041764762197
069,168,3656.7514544711075
069,170,3977.8793692595036
069,174,3670.775196064879
069,177,1422.383988054025
069,178,2343.0868355532384
069,179,2010.7364273477322
069,181,2678.9050164971954
069,183,3206.2049677847253
069,184,3478.210129867834
069,185,3701.2986659816656
069,187,2205.925611005367
069,192,1765.7671390982978
069,193,1824.0947066124686
069,197,2448.304596724103
069,199,2333.111593765828
069,202,2073.7341215078814
069,204,1013.6244929134635
069,207,1523.3594216850386
069,209,4122.42667059136
069,213,3444.696960940214
069,220,1670.5354483817935
069,222,3500.399525095934
069,225,491.60910721942497
069,227,1965.3877449262557
069,231,1320.1979086395954
069,240,3433.6656857518456
069,246,999.931136452329
069,249,1488.4480311843388
069,263,2145.662028139734
069,264,3397.3400123148203
069,268,3053.593190484104
069,271,946.6316061442071
069,274,3301.0742109598527
069,278,964.6195254384554
069,279,2167.314523992798
069,282,1040.376032869913
069,286,2876.418815870605
069,287,2032.925271764932
069,288,2095.451702592615
069,289,1606.2635628305868
069,293,4050.103850553227
069,294,1012.1100212659571
069,298,2837.0889888709885
069,299,2955.160605646551
069,300,812.837333837889
069,301,2278.308720865044
069,304,1007.4694282208371
069,305,2026.4011308901893
069,306,1409.5823737595538
069,307,2702.579824408615
069,308,1552.5935864645137
069,309,969.9267917544825
069,310,2802.741224285577
069,314,2993.3019040313097
069,315,1261.0366522226705
069,316,3478.6239305393224
069,317,941.7899278417273
070,001,2373.3304658699585
070,002,1293.8964653786593
070,003,3703.230402887632
070,004,279.91857221558786
070,005,1470.0693250695533
070,007,1455.227951010014
070,008,1249.1181179278071
070,009,2847.8324692487804
070,011,1893.4833306915996
070,013,1070.317742636523
070,015,2189.209169688144
070,016,2025.3263684764352
070,018,869.4786007307006
070,021,1966.5737734233544
070,022,1258.6533290525456
070,024,1267.7627808861262
070,025,738.1042661283127
070,027,192.95328262637653
070,029,1989.3639262635577
070,030,1137.538333106605
070,031,1675.7057491488322
070,032,1566.205348220103
070,033,1408.1495220994473
070,034,2453.4545665384244
070,037,617.0406556837502
070,041,674.2068907639153
070,042,133.57165085900607
070,046,1801.185729443123
070,048,2201.6586495453635
070,049,1775.3502462331878
070,052,2080.1961044481636
070,054,1128.502050021365
070,055,1190.1140034137366
070,057,977.8131977109558
070,058,1046.5691181710008
070,062,1567.9333385814682
070,063,2044.3568347504356
070,064,2091.1872205552004
070,066,1943.1216929995196
070,067,1316.4088033582352
070,069,2398.25154618106
070,070,0
070,071,1831.3107203927902
070,075,1189.4693699972688
070,081,1847.2942754212527
070,083,1156.832453284046
070,085,137.32288493932217
070,086,1875.2300611059106
070,087,2311.756308002504
070,088,1216.735237951402
070,091,868.5801046544127
070,092,1268.3053442611615
070,093,582.622711182577
070,095,1414.258086932284
070,096,981.0923342483618
070,097,728.7111278343269
070,098,1658.213710322133
070,103,898.6959814741007
070,105,1066.2499456357307
070,109,2573.9306665124245
070,110,309.0325737914207
070,111,1383.501798645567
070,112,550.51491049869
070,114,2402.9642245827895
070,115,523.2694779042791
070,116,1135.8435337337846
070,117,1304.0413328363393
070,118,2402.492585812484
070,119,1910.3920087926608
070,120,1587.5977348898782
070,121,1073.5916869893422
070,122,2057.813676435313
070,123,874.8290660727038
070,124,420.7367467717201
070,129,204.5269031158143
070,131,898.1319625702881
070,133,1553.642921381043
070,134,908.5988668386765
070,135,1045.8978227908137
070,136,699.8496513817593
070,137,2001.190507125667
070,138,1830.4310369687519
070,140,2213.7038842611705
070,142,1275.3409099441421
070,145,1237.9177818774076
070,146,1321.0125647782838
070,148,1193.5648973489904
070,150,1249.4358823428347
070,151,371.3311170352097
070,152,492.2951601429868
070,153,116.5046227071424
070,154,724.3699516422657
070,155,684.0195443125095
070,157,1436.7794944291934
070,160,1115.4411130604076
070,161,1869.3494663087345
070,162,743.6889134967903
070,163,477.4562807523913
070,164,2108.989179893901
070,166,2057.5865451064087
070,168,1419.4263968256382
070,170,1584.4104591291543
070,174,1392.9448676690686
070,177,1875.0291670173635
070,178,3281.4501062941354
070,179,395.39810294322746
070,181,315.31533821721655
070,183,823.6619368325405
070,184,1096.6849479991447
070,185,1312.497767758125
070,187,1841.4732574404668
070,192,1186.4381658198756
070,193,585.4864847025681
070,197,76.09736706604997
070,199,323.503314941478
070,202,331.9076587615277
070,204,1975.3793394243098
070,207,1625.4952468904035
070,209,1729.8299072123164
070,213,1068.2959909550411
070,220,980.9451976326837
070,222,1622.1817701582356
070,225,2102.2528354071137
070,227,436.6597603383126
070,231,1726.8232419604349
070,240,1406.0485882641194
070,246,3350.5422103912747
070,249,1569.3515275395387
070,263,3242.482011449594
070,264,1830.2561959396085
070,268,655.9734113653501
070,271,1454.263684844807
070,274,1296.5230091157187
070,278,2370.7922214040614
070,279,2314.853444207859
070,282,2431.376807086907
070,286,1176.0045045026159
070,287,572.5782403680288
070,288,826.8866328333554
070,289,2225.601647251907
070,293,1667.7706704209186
070,294,3185.78659646713
070,298,2982.8904126940147
070,299,1016.9750519144848
070,300,1602.342715112872
070,301,495.22828560437864
070,304,1394.1358557159224
070,305,3416.5529912240595
070,306,3324.824363951949
070,307,830.0445080953571
070,308,3580.255793967377
070,309,2914.350081040112
070,310,999.0578084011146
070,314,1321.293639988501
070,315,2670.593039414068
070,316,1090.0995491521594
070,317,3199.7818240200854
071,001,609.7942332756469
071,002,2911.0463998412633
071,003,1999.4134300413002
071,004,1808.5159052261147
071,005,3088.0467474517127
071,007,3283.4138052172793
071,008,3078.5167457717516
071,009,1361.1035800761238
071,011,1644.3531180880493
071,013,2718.4406387960485
071,015,782.6774860592373
071,016,3218.364428859841
071,018,2686.275462822849
071,021,894.2547259642939
071,022,2675.711920658249
071,024,3087.4163394673374
071,025,1437.3020432347043
071,027,1990.9082593800883
071,029,3800.2879829964168
071,030,2794.035323866303
071,031,3503.8476097869466
071,032,3375.793997327338
071,033,564.6892727522018
071,034,795.6027247103117
071,037,1373.2265085479467
071,041,1260.2494266626168
071,042,1875.7379508515028
071,046,3597.5769050075355
071,048,387.5917442165149
071,049,3275.760093944073
071,052,3910.943212861856
071,054,2920.601424482416
071,055,2998.0570166390794
071,057,2171.0996528119476
071,058,1016.4999847582147
071,062,3396.5918342055575
071,063,1412.271979802852
071,064,1952.09267657379
071,066,265.268662326142
071,067,2873.6546668879832
071,069,767.3722620983716
071,070,1831.3107203927902
071,071,0
071,075,2498.1686106629345
071,081,1039.533820974162
071,083,2850.9986719133112
071,085,1847.9496992756813
071,086,3703.1790241318527
071,087,515.1889037278025
071,088,2465.6572739131952
071,091,962.7868936465659
071,092,2394.1685261002835
071,093,2413.8721982499997
071,095,2957.494472215653
071,096,2726.445159542609
071,097,2452.5655044104346
071,098,3368.6293667349555
071,103,2626.994720443859
071,105,2867.0760685335927
071,109,1691.8752341221605
071,110,2139.090771369477
071,111,3007.756878881342
071,112,2326.7671721083043
071,114,3435.6887011562285
071,115,1449.5591932009636
071,116,745.9007235448388
071,117,3127.9053386026994
071,118,1304.829245893389
071,119,1554.1173776141175
071,120,1448.7356996257906
071,121,2730.50327689707
071,122,1859.7268812405196
071,123,2191.7640917317826
071,124,1599.0478814976757
071,129,1945.6555297768796
071,131,2564.775452266547
071,133,1175.3000991967565
071,134,2586.409993650142
071,135,2335.0775677892484
071,136,2481.179472215247
071,137,785.0582690651755
071,138,3644.16430466614
071,140,389.41941740211774
071,142,2666.56045187685
071,145,2434.5152227531476
071,146,3052.332851876829
071,148,714.8905500023521
071,150,3044.5892063752826
071,151,2154.717885658286
071,152,1360.329650055631
071,153,1939.6574563757347
071,154,1114.5028800975736
071,155,1252.0826059362303
071,157,395.5794356043905
071,160,2316.903176262511
071,161,3229.133032862092
071,162,2570.370820369522
071,163,2308.5601185640453
071,164,3940.187228356727
071,166,3372.7390801745787
071,168,3200.163043893927
071,170,3406.5153407171356
071,174,2991.5612947940626
071,177,713.8414919893529
071,178,2838.2311969725456
071,179,1481.1713469336064
071,181,2137.9072913154037
071,183,2591.5859782544485
071,184,2856.313748153686
071,185,3140.131991620706
071,187,1460.6374069299534
071,192,1010.0233535794962
071,193,1248.2984051415744
071,197,1893.8692891307376
071,199,1694.9935198387452
071,202,1499.9305711636919
071,204,369.3771258805675
071,207,1553.6537457346355
071,209,3552.2641721582786
071,213,2818.844176047322
071,220,962.1425835527428
071,222,3179.99444853796
071,225,866.1656998325063
071,227,1399.3349562674819
071,231,1410.9504720435539
071,240,3056.8542669663716
071,246,1753.1074083638614
071,249,724.5471081386653
071,263,2675.448306581469
071,264,3176.035216401084
071,268,2477.8427307001384
071,271,597.8330428347706
071,274,2926.655701125395
071,278,1444.244992927739
071,279,2378.929988825618
071,282,717.432995927297
071,286,2571.5972456492573
071,287,1370.4261610947808
071,288,1374.1627491444485
071,289,1893.8113316194622
071,293,3497.0973526036896
071,294,1772.5390593045927
071,298,3120.6657005843967
071,299,2581.8219954737438
071,300,610.0401826781954
071,301,1849.2987953088023
071,304,543.5337217466408
071,305,2636.648316304934
071,306,2130.379075051236
071,307,2325.642284318384
071,308,2301.1139408086237
071,309,1673.1262969241152
071,310,2458.099380994478
071,314,2708.378956022768
071,315,1804.1494746048131
071,316,2864.611662741688
071,317,1709.0358732123348
075,001,3106.287620531921
075,002,586.516113204255
075,003,4496.00537364534
075,004,953.7721027644195
075,005,710.2447396745937
075,007,1442.6985264370987
075,008,1331.5152017876433
075,009,3756.5677105032214
075,011,1603.9284557030808
075,013,554.2333658752548
075,015,2486.5978769711633
075,016,3008.805912226548
075,018,1384.807093454734
075,021,2167.3076907720374
075,022,205.23146998225533
075,024,1233.0159841424268
075,025,1070.989353135461
075,027,1256.7391327785497
075,029,1700.6550865951406
075,030,595.6339088231208
075,031,1788.6965867729348
075,032,1360.8244841387948
075,033,1941.6547192908038
075,034,3260.232404279624
075,037,1186.0457853019457
075,041,1302.1854496146993
075,042,1056.0172461456139
075,046,1470.18680581191
075,048,2882.684476294373
075,049,785.9855203131422
075,052,2056.46264658759
075,054,999.7860921609811
075,055,1110.7741461096416
075,057,327.0729211327353
075,058,1482.0648115999447
075,062,1701.3414945558943
075,063,1931.2503696677409
075,064,1619.7742346387572
075,066,2700.688858634671
075,067,481.17104661374077
075,069,3217.260121622245
075,070,1189.4693699972688
075,071,2498.1686106629345
075,075,0
075,081,2883.997830002475
075,083,695.3315119599158
075,085,1315.5857272178848
075,086,1945.875991344608
075,087,3012.8763272296196
075,088,78.86746825113524
075,091,1698.11793239653
075,092,232.44593624581094
075,093,1124.3799859319047
075,095,526.8496440577461
075,096,1669.070954754054
075,097,703.8218939158006
075,098,1068.0668160032671
075,103,711.241193295048
075,105,1012.4198271444942
075,109,3658.1196324484113
075,110,1093.5292144398702
075,111,660.0595171960546
075,112,852.9934833190609
075,114,3424.4875918335433
075,115,1146.7792271068213
075,116,2018.795340576787
075,117,1292.3464334038317
075,118,3421.2199353133274
075,119,1685.8517045050926
075,120,1435.4540977982176
075,121,1873.4469251290132
075,122,1643.6931409323124
075,123,341.1537694271221
075,124,1037.0613603471104
075,129,989.9968439811238
075,131,1747.6650588981106
075,133,1604.782986302012
075,134,594.8298892433547
075,135,2132.569042379941
075,136,849.3098257719267
075,137,2942.300520944318
075,138,2029.8292550412095
075,140,2812.938875731721
075,142,180.33098098977604
075,145,145.51580161570033
075,146,886.0240163847908
075,148,2087.226222146623
075,150,1077.170711369009
075,151,1320.115718138973
075,152,1328.207077281856
075,153,1114.9099640682978
075,154,1528.4008306786627
075,155,1307.1926908631372
075,157,2139.4019917086407
075,160,193.21608954335875
075,161,745.4253413937656
075,162,1074.9539610182644
075,163,1137.7532194581127
075,164,2023.7884524418716
075,166,913.453895371838
075,168,1862.2951282984973
075,170,1464.4699024061706
075,174,614.1042946797555
075,177,2177.730176362071
075,178,4456.107666438185
075,179,1493.1120944317652
075,181,1202.9399030733266
075,183,813.8438524797784
075,184,860.4459919191947
075,185,1341.4911335154127
075,187,1676.0729990823368
075,192,1514.0510195760185
075,193,1525.2426787477834
075,197,1212.1838588575865
075,199,1009.0708759075886
075,202,1352.5520305800403
075,204,2468.1893817161317
075,207,2783.9429686799426
075,209,1576.3409962644396
075,213,819.3129280556149
075,220,1547.3082784128333
075,222,2398.5558942710422
075,225,3050.5045185440968
075,227,1441.7043278708397
075,231,2856.5863619435486
075,240,2117.361354759693
075,246,4215.9766582673565
075,249,1914.982270547814
075,263,4403.580240437795
075,264,2749.452829658115
075,268,1019.4785241108432
075,271,2359.6418562424396
075,274,2064.4779589307286
075,278,3432.0962660645364
075,279,3504.1036837560646
075,282,2870.046798980295
075,286,2180.8229178759316
075,287,1218.3199062401613
075,288,1125.1044639758761
075,289,3386.268271179617
075,293,1614.596919278211
075,294,4137.49960717021
075,298,4166.965137635399
075,299,1936.6577888252975
075,300,2523.5619446715264
075,301,1674.1493352235843
075,304,2254.791820357423
075,305,4550.1657825937355
075,306,4358.476650482461
075,307,1861.2571893814466
075,308,4593.267431849185
075,309,3918.7280385550443
075,310,2006.4278507589797
075,314,2300.776951906298
075,315,3763.090782153765
075,316,910.6036745850752
075,317,4117.920282597539
081,001,1052.3433770481945
081,002,3128.3733816810714
081,003,2016.1831258391855
081,004,1976.8001498959206
081,005,3307.5889085341782
081,007,3207.2273928145955
081,008,3003.3746156267166
081,009,1076.9494502262896
081,011,2531.977336044402
081,013,2907.976003805626
081,015,1822.115615563986
081,016,2498.310254733026
081,018,2533.402716003112
081,021,1902.8721559764767
081,022,3014.7322986044433
081,024,3056.1899135088875
081,025,1868.3073444352208
081,027,1925.8481719930364
081,029,3772.6682480043128
081,030,2978.197065858084
081,031,3334.4899525243854
081,032,3362.9097043029788
081,033,1339.5125354627144
081,034,938.9348145328931
081,037,1713.7760591983013
081,041,1605.154196580453
081,042,1951.9215033600656
081,046,3608.7701512424383
081,048,1088.3762059560029
081,049,3584.4849061589894
081,052,3748.67010461334
081,054,2956.095333413216
081,055,3000.8565499994497
081,057,2580.079904580624
081,058,1601.1447246711232
081,062,3236.4954645040043
081,063,2377.4804866233753
081,064,2839.9721230672317
081,066,842.2071035503857
081,067,3133.6097422791654
081,069,876.8602079893388
081,070,1847.2942754212527
081,071,1039.533820974162
081,075,2883.997830002475
081,081,0
081,083,3003.164333296726
081,085,1786.955397361767
081,086,3522.813182213675
081,087,1091.2245233835174
081,088,2878.9468877130284
081,091,1206.661008905962
081,092,2859.827170138282
081,093,2362.192245484096
081,095,3229.382554484927
081,096,2457.639052037882
081,097,2574.5904962350282
081,098,3504.6520883873322
081,103,2745.926327862423
081,105,2888.6218476907047
081,109,790.1198158891266
081,110,2126.7468550966687
081,111,3221.1464321600724
081,112,2397.0401301052516
081,114,2621.1241050484855
081,115,1739.6467093881615
081,116,902.4759107207344
081,117,3079.9620479629875
081,118,555.3448347853247
081,119,2462.0749564390658
081,120,2269.6006363481038
081,121,2375.5124881294428
081,122,2755.750547826322
081,123,2543.6035895857945
081,124,1848.5644641677407
081,129,2033.3886127568094
081,131,2246.9572991681257
081,133,2022.541753598935
081,134,2749.647066599122
081,135,1826.7278469648943
081,136,2543.0452452342233
081,137,360.6189113274366
081,138,3409.2308842641014
081,140,1267.6545707273194
081,142,3019.5906062611684
081,145,2870.576524517841
081,146,3166.8770075399298
081,148,837.1243810914657
081,150,3071.474414996214
081,151,2032.2989687898637
081,152,1556.3739174201785
081,153,1961.9289255422477
081,154,1365.8467894564646
081,155,1602.5100301907646
081,157,1033.3914481920322
081,160,2739.2442522409806
081,161,3623.875469066067
081,162,2539.8434807977765
081,163,2256.1869243653546
081,164,3804.1132325532
081,166,3797.314013431995
081,168,2926.8290329553674
081,170,3354.7333692616544
081,174,3224.5115209897185
081,177,1718.7919585134339
081,178,1834.3718525560748
