from,to,cost
2,92,4269.6760220412525
2,94,4943.803712262027
2,95,4447.978755686107
2,96,4389.218023979259
2,97,5323.383293361484
2,102,4565.782377636986
2,104,4769.09449144075
2,108,1769.1327059890557
2,109,4007.9911060755408
2,110,4981.592690390193
2,111,4239.745905087235
2,113,4491.147969441543
2,114,3411.770810089335
2,115,2573.073141298665
2,116,4999.034764847153
2,117,1570.7114250080251
2,118,3358.422948723621
2,119,3356.8417292679883
2,120,4382.673208790391
2,121,3648.219444673133
2,122,4183.973404744603
2,123,3555.1470814199392
2,128,3855.060507267119
2,130,4245.7021572927815
2,132,3088.7659962709527
2,133,4540.034346411975
2,134,3842.9100473807193
2,135,4394.060143211774
2,136,1739.7829617509851
2,137,5401.104669595553
2,139,1728.0504277433258
2,141,4662.472693374205
2,144,4433.928626109871
2,145,4995.934229365989
2,147,2512.0148978171937
2,149,4951.8507166227455
2,150,3962.7792674475154
2,151,3286.205170741313
2,152,3818.957871716945
2,153,3043.469102682785
2,154,3221.992687489142
2,156,2361.380170564797
2,159,4315.9682166886
2,160,5228.544380089391
2,161,4441.005156842131
2,162,4161.292689632817
2,163,5768.454181961601
2,165,5371.266087037336
2,167,4923.768033398954
2,169,5279.203717329593
2,173,4970.007509109847
2,176,2497.524900531069
2,177,2655.7640285844964
2,178,3313.461132860912
2,180,3979.1260547897054
2,182,4512.984729698447
2,183,4785.020004636912
2,184,5001.321972242128
2,186,3283.301949752441
2,191,3004.403554043606
2,192,3130.8586217182
2,196,3751.70604793908
2,198,3637.970323134164
2,201,3380.065083542249
2,203,2107.097028063119
2,206,2608.75609307845
2,208,5423.20858596114
2,212,4751.468459048153
2,219,2951.769325929597
2,221,4698.6478253153855
2,224,1655.9710410023413
2,226,3271.590358081321
2,230,2396.8967979481386
2,239,4665.5946532359485
2,245,461.28687697165816
2,248,2660.621506907569
2,262,2420.1018844080963
2,263,4530.896179570349
2,267,4357.730095033176
2,270,2249.2237914399484
2,273,4534.103023183591
2,277,1747.5755457348512
2,278,2974.552772804086
2,281,1862.0892967537436
2,285,4081.366594039481
2,286,3332.5746356670124
2,287,3370.9627939811203
2,288,2424.180036549646
2,292,5347.296649034849
2,293,879.1577802114471
2,297,3459.4651502601696
2,298,4194.487905171346
2,299,2106.134909910542
2,300,3554.5191747519257
2,303,2314.275616747903
2,304,2117.8096036411966
2,305,1296.3890912938252
2,306,3949.2294656952654
2,307,1174.0742434468016
2,308,1231.073049771235
2,309,4031.3469393305577
2,313,4182.866530908348
2,314,1787.5763324039815
2,315,4785.3198764040535
2,316,734.5342800461995
3,0,2383.130733567421
3,1,1159.4795362812358
3,2,3745.02368084257
3,4,1340.0364925628787
3,6,1501.06478544496
3,7,1303.4132222194255
3,8,2927.2855043470345
3,10,1653.118376653919
3,12,945.3834983274452
3,14,2067.715507661357
3,15,2297.950627148517
3,17,1007.435178805534
3,20,1816.26245190221
3,21,1051.7885546668954
3,23,1293.2409158966225
3,24,528.2830714105633
3,26,438.00438392762055
3,28,1995.3743403893304
3,29,1018.9536205921704
3,30,1764.137487311894
3,31,1571.9194978438384
3,32,1326.8449288559325
3,33,2490.5299039752235
3,36,467.33746951125926
3,40,562.3984998250701
3,41,171.13307456420577
3,45,1789.5168820876602
3,47,2191.1857994276693
3,48,1608.0259396444576
3,51,2151.239529723921
3,53,1113.6716131157857
3,54,1195.985518610486
3,56,712.0659425494125
3,57,910.4531685237324
3,61,1656.225702200795
3,62,1834.1044371481623
3,63,1834.021482202205
3,65,1954.7400835153924
3,66,1157.3022118444635
3,68,2439.224768673102
3,69,279.91857221558786
3,70,1808.515905226115
3,74,953.7721027644196
3,80,1976.8001498959209
3,82,1060.699551722529
3,84,416.99139285746895
3,85,1961.5434923481985
3,86,2309.798299946934
3,87,971.0105963679248
3,90,871.9157542341648
3,91,1006.9563249790068
3,92,680.9988044937404
3,94,1252.710033940531
3,95,1177.150272968377
3,96,646.4643788584916
3,97,1578.5329852774496
3,102,822.5091955360236
3,104,1063.061929543657
3,108,2732.333993533185
3,109,429.35086309066736
3,110,1254.4795178413474
3,111,523.8177541423256
3,113,2680.030882879191
3,114,374.8191409517317
3,115,1177.7368063703204
3,116,1338.702202681178
3,117,2526.8645928160186
3,118,1679.3355077620645
3,119,1356.633723296384
3,120,1301.7090656601124
3,121,1806.078034687377
3,122,622.6280605463323
3,123,227.3101050193996
3,128,181.73801318511192
3,130,1131.3027886568343
3,132,1356.2631018014197
3,133,796.5541411987664
3,134,1324.542369382922
3,135,675.9709063039227
3,136,2086.8532472293173
3,137,1945.2796939312448
3,139,2176.9716179822594
3,141,1062.355058875418
3,144,984.7337166278548
3,145,1251.82979427601
3,147,1242.4308337032744
3,149,1237.6949254061233
3,150,594.3399725815153
3,151,458.8245866265349
3,152,277.5982246200893
3,153,703.3234339855269
3,154,571.7575055030587
3,156,1414.9377135841396
3,159,857.5873879441041
3,160,1666.6935726096465
3,161,801.3205994744412
3,162,597.5614256884983
3,163,2166.627493941682
3,165,1849.2453602470384
3,167,1576.05097093576
3,169,1611.9085501098875
3,173,1252.7367609928135
3,176,1746.416194858528
3,177,3502.3612978292945
3,178,542.4282392559686
3,180,498.63378925911104
3,182,783.2556944797291
3,183,1048.5328043586874
3,184,1358.3130047883226
3,186,1617.252606946225
3,191,1030.6926642532728
3,192,627.9009451843442
3,196,337.5928810371449
3,198,115.87244541008695
3,201,410.7016307705522
3,203,1901.2442486475
3,206,1830.91403482491
3,208,1756.942927294679
3,212,1012.0495221652776
3,219,882.9076274243828
3,221,1858.55875524064
3,224,2192.1235141477982
3,226,511.5614686957679
3,230,1910.3777795593223
3,239,1624.472410183716
3,245,3416.382105041774
3,248,1440.5359511494637
3,262,3451.062064231852
3,263,2093.5834838596325
3,267,702.867733089767
3,270,1515.4387250575692
3,273,1524.333548541081
3,277,2516.213810090289
3,278,2560.746236713619
3,281,2351.6101541487324
3,285,1446.2718281933664
3,286,448.63225177921214
3,287,623.1364511735399
3,288,2433.3648772643573
3,292,1715.88812172347
3,293,3284.576429726021
3,297,3243.5276081954444
3,298,1269.7386754484494
3,299,1673.5587257076238
3,300,769.2563929792947
3,303,1434.106168819757
3,304,3605.551735383372
3,305,3460.083568927621
3,306,1100.0700975559728
3,307,3706.8319668690337
3,308,3034.64474284465
3,309,1267.6740624419244
3,313,1589.27867084264
3,314,2833.870586573878
3,315,1056.1026864917692
3,316,3285.047312840115
4,0,3684.955791769212
4,1,180.66819920361803
4,2,5064.209145688781
4,3,1340.0364925628787
4,6,919.8864597125688
4,7,900.2774669684452
4,8,4265.740275497342
4,10,2313.817366605447
4,12,400.1439264482255
4,14,3163.0775957982205
4,15,2857.859692315211
4,17,1195.4673744150762
4,20,2852.460570181108
4,21,507.08703210137287
4,23,769.8164943559462
4,24,1656.4134738265593
4,26,1440.8048826185272
4,28,1022.0503946988248
4,29,333.2779735653596
4,30,1257.52952342741
4,31,757.6975455977494
4,32,2552.5499613872657
4,33,3812.481530501149
4,36,1719.3665905342352
4,40,1835.5866315143217
4,41,1357.1252449212363
4,45,797.9465630989826
4,47,3475.6298700394805
4,48,376.0527458865951
4,51,1435.816492972935
4,53,606.8085596040625
4,54,679.8348529317675
4,56,987.6644661104827
4,57,2091.792560397274
4,61,1195.8753070322211
4,62,2640.2932234558243
4,63,2316.9186413310367
4,65,3263.7966100519743
4,66,232.48730462697443
4,68,3763.875829922692
4,69,1470.069325069553
4,70,3088.0467474517127
4,74,710.2447396745937
4,80,3307.5889085341782
4,82,340.57052000218545
4,84,1556.31093127211
4,85,1373.6215369373258
4,86,3601.240983529236
4,87,781.5169326909748
4,90,2199.2574522452232
4,91,928.8275081704008
4,92,1096.5557343425985
4,94,194.1950598480298
4,95,1486.2585358309025
4,96,746.0785646736672
4,97,362.5698100849665
4,102,593.5752176299205
4,104,666.1234244465725
4,108,4043.930941488639
4,109,1233.898414382909
4,110,86.59999231954964
4,111,939.5621824200548
4,113,3287.3746318067147
4,114,1652.6314327019022
4,115,2512.989102768012
4,116,818.9640989129832
4,117,3860.80346766737
4,118,2396.0787842042805
4,119,2141.0584322713107
4,120,1712.8269037056557
4,121,2346.454214628944
4,122,919.2032056739258
4,123,1511.4051337741962
4,128,1275.8088390994496
4,130,1645.9036785636172
4,132,2295.493417343413
4,133,561.6227507627441
4,134,2150.767687569521
4,135,821.1813875718763
4,136,3426.7709570709617
4,137,1505.4563374014615
4,139,3429.4254133943195
4,141,539.7201334558723
4,144,844.9026907110784
4,145,334.75910329096325
4,147,2578.9209606740374
4,149,600.5503236866799
4,150,1412.5796559546884
4,151,1791.2981666395842
4,152,1360.768933355051
4,153,2026.624136575113
4,154,1842.9000945673004
4,156,2707.400112976185
4,159,895.4308342455265
4,160,627.7097384479694
4,161,950.5698358319498
4,162,1171.35987319517
4,163,1384.192732802974
4,165,803.6989803627835
4,167,1490.7411260624367
4,169,880.627409577485
4,173,100.04349354220436
4,176,2847.1739912532285
4,177,4701.539629394077
4,178,1851.7585060526424
4,180,1321.392995646339
4,182,703.7410128264214
4,183,505.45120038122735
4,184,874.2475189710482
4,186,2385.2028564733628
4,191,2152.115680697686
4,192,1967.893227149244
4,196,1454.920777920721
4,198,1437.6198027413109
4,201,1741.3287534445035
4,203,3105.406254864964
4,206,3080.489730480156
4,208,957.3764087658836
4,212,499.0121587150956
4,219,2126.24763865026
4,221,2144.712846507697
4,224,3532.1509870473856
4,226,1847.092902049104
4,230,3193.9566014243587
4,239,1858.554711742256
4,245,4750.036201390812
4,248,2568.6996139489065
4,262,4682.758284428232
4,263,2563.503061277378
4,267,962.8029477715214
4,270,2853.134458616311
4,273,1849.4842629545983
4,277,3838.449625768857
4,278,3684.065674072165
4,281,3526.5871816624376
4,285,2118.677191005934
4,286,1731.71672271999
4,287,1730.363648360569
4,288,3673.151368587619
4,292,1033.951809807346
4,293,4624.580655048751
4,297,4270.946350375298
4,298,1844.7072964521449
4,299,3012.5283269397687
4,300,1864.7344507503983
4,303,2766.151404032176
4,304,4876.277339006218
4,305,4789.627460795105
4,306,1865.752695046205
4,307,5040.856689014869
4,308,4370.606136821454
4,309,1969.3104613514663
4,313,2204.0108383657216
4,314,4140.601232346087
4,315,553.1678042435489
4,316,4624.234027277781
6,0,3827.590731634344
6,1,914.9686786913124
6,2,5141.022315535768
6,3,1501.06478544496
6,4,919.8864597125688
6,7,207.24026717815843
6,8,4256.550733164888
6,10,2944.944147438627
6,12,889.1544038551847
6,14,3561.2638871257627
6,15,2097.135997401884
6,17,680.8884081671365
6,20,3292.536646143446
6,21,1289.1579199699904
6,23,222.8018542538026
6,24,1993.664441837564
6,26,1315.4313975842183
6,28,571.2294196759427
6,29,849.6181118348886
6,30,348.3338192483569
6,31,237.471231902469
6,32,2826.54695060977
6,33,3898.860104048848
6,36,1967.5429555292212
6,40,2062.5756436034244
6,41,1409.5277066964477
6,45,462.3617971106638
6,47,3656.469516182591
6,48,1257.2637855209553
6,51,659.8887870923121
6,53,455.0534378965638
6,54,344.14602994278584
6,56,1583.0890232164115
6,57,2407.4050816921063
6,61,276.09014787731564
6,62,3214.06201936134
6,63,3021.91816450165
6,65,3397.690382290548
6,66,1042.7201356238213
6,68,3841.952495722851
6,69,1455.227951010014
6,70,3283.41380521728
6,74,1442.6985264370987
6,80,3207.2273928145955
6,82,750.455418727722
6,84,1462.167839848913
6,85,507.80336436336
6,86,3766.9811833225344
6,87,1521.2547802631002
6,90,2322.0874947074767
6,91,1672.6531182179303
6,92,875.0603381641553
6,94,1076.7148164830066
6,95,858.6189399828128
6,96,922.1361737007647
6,97,708.9827796213283
6,102,793.4124196490574
6,104,470.8007645905281
6,108,3847.9606260580895
6,109,1146.2133045857477
6,110,897.385034849455
6,111,980.2933494481535
6,113,2521.481476755491
6,114,1875.8749835336023
6,115,2587.919665616044
6,116,167.33387579361954
6,117,3754.310792329141
6,118,3005.153495568577
6,119,2705.2659826773997
6,120,1056.8155438698773
6,121,3030.1734034503747
6,122,1456.995119381692
6,123,1726.932577722796
6,128,1343.951637345387
6,130,1079.7836555243468
6,132,2784.041526807313
6,133,896.6277361019852
6,134,1635.1264063322335
6,135,836.5029409293501
6,136,3414.632364645973
6,137,594.9332129878545
6,139,3662.143043874381
6,141,1329.7336346055058
6,144,1587.0806913985452
6,145,598.9644560746111
6,147,2643.1570409224805
6,149,365.616903902165
6,150,1180.9963342281983
6,151,1926.213987843708
6,152,1344.3741161575342
6,153,2169.8982731542947
6,154,2072.0667856996174
6,156,2887.98183188594
6,159,1572.4864085159545
6,160,1540.227686956541
6,161,713.0457682524382
6,162,982.9410692035876
6,163,666.0249252566181
6,165,1702.6150670098657
6,167,633.8372723978355
6,169,157.59619023954698
6,173,957.305363976307
6,176,3238.3917084974364
6,177,4290.723544189631
6,178,1832.4769449669163
6,180,1163.102287217995
6,182,758.5612428464688
6,183,587.5500419365834
6,184,143.4355369942111
6,186,2969.1612578891177
6,191,2516.491507145953
6,192,2040.6847890425076
6,196,1398.154652211953
6,198,1616.759186604217
6,201,1786.9528791481034
6,203,3400.8172728523905
6,206,2815.4526764115467
6,208,287.418629244358
6,212,631.4861630632369
6,219,2383.4205475031395
6,221,1334.1588793253984
6,224,3509.457507831118
6,226,1891.6161045923457
6,230,2976.428854287967
6,239,1068.8064338829831
6,245,4769.622415418589
6,248,2934.767404134848
6,262,4315.686148982024
6,263,1786.7070329566675
6,267,806.4492880938157
6,270,2895.323531815617
6,273,1106.8687949099826
6,277,3682.321732256318
6,278,3231.718884741036
6,281,3852.3896545041607
6,285,1511.782902718109
6,286,1948.9868783652496
6,287,2086.6079528439345
6,288,3357.1823134364786
6,292,214.89892701387933
6,293,4565.348717445027
6,297,3707.455599587715
6,298,1246.6637978271117
6,299,3034.93344850994
6,300,1621.8615738825715
6,303,2844.6836285030067
6,304,4565.995492837151
6,305,4634.841853912779
6,306,1383.7139947874668
6,307,4904.702813466199
6,308,4262.36607659951
6,309,1415.5645105049653
6,313,1546.8538507275289
6,314,3928.419620170206
6,315,543.2791576279047
6,316,4597.950638500766
7,0,3620.857848455166
7,1,854.8197069250506
7,2,4933.910828308033
7,3,1303.4132222194255
7,4,900.2774669684452
7,6,207.24026717815843
7,8,4050.615783117544
7,10,2785.3630164429137
7,12,780.8743799078633
7,14,3368.1073124289223
7,15,2005.404498999276
7,17,487.04438929718543
7,20,3104.325740759368
7,21,1198.1496401909965
7,23,133.01904538492482
7,24,1804.0825486317117
7,26,1108.191178066391
7,28,770.2327262000687
7,29,756.4990138501703
7,30,483.0994532317668
7,31,384.159747652123
7,32,2626.511942046597
7,33,3691.6222307567273
7,36,1770.6440547385737
7,40,1863.4171717654128
7,41,1206.4016223110073
7,45,632.2331732603619
7,47,3450.689209017552
7,48,1263.3230442577496
7,51,848.3761376951991
7,53,334.8136691320883
7,54,230.4561495627658
7,56,1437.9203980525408
7,57,2212.3206240449044
7,61,382.3922594082771
7,62,3043.2437898372905
7,63,2876.747609110288
7,65,3191.054440285213
7,66,978.8182068211228
7,68,3634.712957844333
7,69,1249.1181179278071
7,70,3078.516745771752
7,74,1331.5152017876433
7,80,3003.3746156267166
7,82,662.972751978409
7,84,1254.928472228205
7,85,670.5262365762674
7,86,3560.733279746052
7,87,1408.6269004034236
7,90,2116.665006830028
7,91,1556.005899416664
7,92,668.1517016931608
7,94,1029.8817190359855
7,95,699.6292907742
7,96,750.5491638524745
7,97,769.5957225818739
7,102,644.0339950617326
7,104,321.2518086611788
7,108,3650.936766355568
7,109,940.2200027712374
7,110,859.2984673316645
7,111,787.1390014083619
7,113,2433.9306993530827
7,114,1678.0349663691527
7,115,2380.998209511362
7,116,102.79936802873524
7,117,3551.556073793788
7,118,2841.284522180169
7,119,2536.3259596132807
7,120,912.9870115271682
7,121,2880.2971244548826
7,122,1306.3823907924636
7,123,1530.158924796597
7,128,1142.5790087469552
7,130,911.683146767903
7,132,2604.0086727788616
7,133,755.7612606327004
7,134,1466.7194233168395
7,135,650.060417854523
7,136,3208.2067666848084
7,137,707.7668182311149
7,139,3458.136802117236
7,141,1238.5985043093378
7,144,1472.7061005468645
7,145,565.5225923074362
7,147,2436.076597536198
7,149,299.8778108533993
7,150,974.8765590448484
7,151,1722.821127089454
7,152,1138.9657752820633
7,153,1965.7032291736125
7,154,1872.982191521938
7,156,2683.2213954719914
7,159,1443.7195663116004
7,160,1527.8384325049649
7,161,508.7886786672956
7,162,775.8922647464209
7,163,864.7637760498332
7,165,1702.4128921513104
7,167,590.5471780241717
7,169,351.70166916200367
7,173,916.298425100286
7,176,3045.672775159156
7,177,4118.569080087371
7,178,1625.3053960514635
7,180,955.8658702857372
7,182,587.5534663414977
7,183,474.812481943038
7,184,71.77787664098908
7,186,2801.390330405162
7,191,2324.8809677050185
7,192,1834.6012258151875
7,196,1191.3742139814578
7,198,1418.731489541546
7,201,1580.9693754148925
7,203,3200.461204210888
7,206,2621.474874754602
7,208,491.4533504039463
7,212,513.3958938917103
7,219,2184.231486661057
7,221,1262.115844747162
7,224,3303.3447261868323
7,226,1685.266060876414
7,230,2779.0185420310227
7,239,982.0545322367016
7,245,4563.254901523869
7,248,2741.0646077616084
7,262,4137.373382246116
7,263,1700.3361850056583
7,267,604.0135521707674
7,270,2688.0836717179477
7,273,997.2796895723004
7,277,3482.2408960296275
7,278,3063.121460505209
7,281,3652.998025877167
7,285,1362.4637390596067
7,286,1750.075245532948
7,287,1897.83778890223
7,288,3170.1942932856477
7,292,418.6993735905558
7,293,4361.303237376875
7,297,3561.947948457479
7,298,1090.3957309360303
7,299,2827.8001300208502
7,300,1419.7309327979615
7,303,2637.6282723214654
7,304,4381.109900692961
7,305,4436.021163460034
7,306,1205.326243159918
7,307,4704.957153139779
7,308,4060.325329359548
7,309,1251.8283810633136
7,313,1412.4222369097952
7,314,3732.813764778455
7,315,422.25348275162
7,316,4392.722906084676
8,0,834.6090557167907
8,1,4085.077529425757
8,2,951.479481887448
8,3,2927.2855043470345
8,4,4265.740275497342
8,6,4256.550733164888
8,7,4050.615783117544
8,10,2990.7555909716584
8,12,3872.6690022256594
8,14,1940.5548480732464
8,15,3499.507836181782
8,17,3590.777159842365
8,20,2178.82322550187
8,21,3913.8189863940784
8,23,4093.9096830933754
8,24,2688.775889636141
8,26,2952.6357253926776
8,28,4815.601211456428
8,29,3946.119380966633
8,30,4400.64668248709
8,31,4399.09943871849
8,32,1903.5646463344804
8,33,586.672780943894
8,36,2574.3335322197568
8,40,2456.993780296923
8,41,2936.042578798052
8,45,4640.884828004326
8,47,1069.5735551352234
8,48,4505.80523196322
8,51,4815.802238466999
8,53,3974.7106058684712
8,54,4029.218608510755
8,56,3434.353038875336
8,57,2315.5709312130334
8,61,4300.819083338158
8,62,2719.789400889385
8,63,3293.68332162317
8,65,1106.147044723237
8,66,4072.023474149212
8,68,598.9845564892704
8,69,2847.8324692487804
