0,3506.680998,1389.998364,2383.130734,3684.955792,3827.590732,3620.857848,834.6090557,2174.950166,3309.034843,1106.86808,3504.147108,3202.622623,1348.435622,3281.78185,3640.35204,2041.60429,2516.712304,4359.83011,3384.463754,4025.458488,3935.468878,1173.819417,255.0126475,1965.80204,1850.238247,2433.108362,4163.987678,246.1267673,3881.684805,4437.865863,3486.327132,3557.6811,2779.239403,1625.580828,3919.794617,1889.945904,2473.230413,430.435987,3473.89707,271.2531622,2373.330466,609.7942333,3106.287621,1052.343377,3437.121947,2370.46642,4223.394521,119.4364952,3074.745731,1515.548634,3003.961431,2952.727406,3559.32216,3207.661892,3029.593699,3955.837118,3205.50426,3429.328033,1430.55778,2682.17831,3603.483681,2892.030851,3659.353436,2036.445814,1240.553111,3677.357903,1025.711147,2074.905701,2017.613591,3181.600177,2378.2262,2796.421878,2183.128489,2507.250969,3026.214211,1743.964535,3171.888654,2716.017207,3047.028269,692.8475202,4147.571016,422.1256501,3273.478352,3044.095507,3633.981081,1188.364708,3609.771289,2669.01641,1926.51883,2486.273586,1680.232251,1842.666728,977.5560505,2925.970476,3838.677001,3117.018481,2845.239959,4474.421129,3982.516039,3686.646391,3957.658938,3589.506901,1195.531883,2609.930979,1998.485254,2667.753329,3161.825688,3430.705389,3685.279404,1988.534589,1618.16999,1789.161113,2429.483679,2272.463569,2042.75374,783.8742151,1688.26683,4103.134586,3394.948879,1564.249026,3581.091125,696.6629301,1936.68067,1495.965322,3493.628135,1158.205688,1299.361701,2414.783699,3510.76326,3028.259875,960.9222421,3361.232771,1220.678855,2387.372231,769.3796686,2958.67818,1956.973121,1981.424877,1836.211195,4038.923143,1242.944864,3075.803676,3013.596959,861.542071,2309.806261,987.0537576,2297.469228,1665.855941,2757.776135,1792.251435,1234.623592,2870.455014,3083.222464,1528.550418,3435.358646,1151.52949
3506.680998,0,4884.865592,1159.479536,180.6681992,914.9686787,854.8197069,4085.077529,2184.510837,224.266913,3001.079689,2756.030225,1083.605893,2694.176577,397.409984,733.0156984,1482.150823,1271.949708,1114.436264,166.1347086,1262.184796,793.283149,2378.394457,3632.760696,1540.887013,1656.798396,1179.082825,884.2462258,3298.575383,508.0027254,1488.164808,531.3043873,624.8627315,834.8603193,1918.55852,1188.129642,2501.126154,2206.14243,3084.824543,127.8343036,3583.962528,1293.896465,2911.0464,586.5161132,3128.373382,211.3545724,1383.588389,1399.253399,3423.723674,663.0187142,2018.873373,815.8094599,948.7423138,181.0741923,1379.094016,575.1836489,493.6193926,435.1372891,577.0911421,3867.096725,1066.536301,96.80330255,771.2065889,3184.287836,1473.110881,2332.382485,788.4633791,3681.276334,2262.536938,1997.408114,1603.931778,2230.007799,754.7183063,1331.273531,1097.918746,1523.262971,2140.909813,387.7740906,2011.077225,663.0424404,3246.149977,1509.732711,3254.845655,435.9196687,729.1761885,320.0768024,2398.283618,561.8549505,1253.692427,1610.673898,1185.958789,1846.3121,1664.210634,2529.16212,759.5151466,706.3845622,815.8617316,1015.938805,1448.025048,895.5032244,1436.824493,906.7385759,101.2085776,2683.455006,4537.704818,1673.24569,1157.884591,552.8527478,405.1084164,842.8651906,2246.653565,1982.923602,1787.303308,1281.192499,1256.96743,1561.473891,2934.168216,2909.150235,1005.413051,384.6407121,1949.746582,2063.450234,3351.567057,1666.998179,3019.519963,1775.864345,4569.603781,2401.535076,4515.255606,2468.187065,815.4982559,2672.476731,1755.320325,3660.339138,3526.662273,3358.655086,1993.313538,1552.291377,1557.965589,3503.693386,1060.472042,4444.051717,4125.444281,1722.581319,2831.860939,1699.052907,2585.6868,4704.472712,4610.769115,1725.83323,4861.401678,4190.83505,1837.827127,2086.31347,3964.353196,458.9064689,4443.566477
1389.998364,4884.865592,0,3745.023681,5064.209146,5141.022316,4933.910828,951.4794819,3466.316235,4682.257928,2304.377266,4447.576659,4488.191985,2613.87205,4670.166073,4966.810748,3429.561617,3826.683317,5689.967106,4757.291615,5306.223262,5268.388395,2562.044253,1254.506494,3345.895219,3229.095707,3777.58721,5504.386879,1620.339141,5269.766329,5721.77374,4829.905829,4893.231035,4168.996784,3015.573036,5204.00892,3134.425954,3743.557282,1801.351426,4856.902166,1306.809911,3703.230403,1999.41343,4496.005374,2016.183126,4804.990375,3680.272956,5499.94226,1487.740293,4464.7438,2873.213834,4393.033152,4269.676022,4943.803712,4447.978756,4389.218024,5323.383293,4565.782378,4769.094491,1769.132706,4007.991106,4981.59269,4239.745905,4491.147969,3411.77081,2573.073141,4999.034765,1570.711425,3358.422949,3356.841729,4382.673209,3648.219445,4183.973405,3555.147081,3855.060507,4245.702157,3088.765996,4540.034346,3842.910047,4394.060143,1739.782962,5401.10467,1728.050428,4662.472693,4433.928626,4995.934229,2512.014898,4951.850717,3962.779267,3286.205171,3818.957872,3043.469103,3221.992687,2361.380171,4315.968217,5228.54438,4441.005157,4161.29269,5768.454182,5371.266087,4923.768033,5279.203717,4970.007509,2497.524901,2655.764029,3313.461133,3979.126055,4512.98473,4785.020005,5001.321972,3283.30195,3004.403554,3130.858622,3751.706048,3637.970323,3380.065084,2107.097028,2608.756093,5423.208586,4751.468459,2951.769326,4698.647825,1655.971041,3271.590358,2396.896798,4665.594653,461.286877,2660.621507,2420.101884,4530.89618,4357.730095,2249.223791,4534.103023,1747.575546,2974.552773,1862.089297,4081.366594,3332.574636,3370.962794,2424.180037,5347.296649,879.1577802,3459.46515,4194.487905,2106.13491,3554.519175,2314.275617,2117.809604,1296.389091,3949.229466,1174.074243,1231.07305,4031.346939,4182.866531,1787.576332,4785.319876,734.53428
2383.130734,1159.479536,3745.023681,0,1340.036493,1501.064785,1303.413222,2927.285504,1653.118377,945.3834983,2067.715508,2297.950627,1007.435179,1816.262452,1051.788555,1293.240916,528.2830714,438.0043839,1995.37434,1018.953621,1764.137487,1571.919498,1326.844929,2490.529904,467.3374695,562.3984998,171.1330746,1789.516882,2191.185799,1608.02594,2151.23953,1113.671613,1195.985519,712.0659425,910.4531685,1656.225702,1834.104437,1834.021482,1954.740084,1157.302212,2439.224769,279.9185722,1808.515905,953.7721028,1976.80015,1060.699552,416.9913929,1961.543492,2309.7983,971.0105964,871.9157542,1006.956325,680.9988045,1252.710034,1177.150273,646.4643789,1578.532985,822.5091955,1063.06193,2732.333994,429.3508631,1254.479518,523.8177541,2680.030883,374.819141,1177.736806,1338.702203,2526.864593,1679.335508,1356.633723,1301.709066,1806.078035,622.6280605,227.310105,181.7380132,1131.302789,1356.263102,796.5541412,1324.542369,675.9709063,2086.853247,1945.279694,2176.971618,1062.355059,984.7337166,1251.829794,1242.430834,1237.694925,594.3399726,458.8245866,277.5982246,703.323434,571.7575055,1414.937714,857.5873879,1666.693573,801.3205995,597.5614257,2166.627494,1849.24536,1576.050971,1611.90855,1252.736761,1746.416195,3502.361298,542.4282393,498.6337893,783.2556945,1048.532804,1358.313005,1617.252607,1030.692664,627.9009452,337.592881,115.8724454,410.7016308,1901.244249,1830.914035,1756.942927,1012.049522,882.9076274,1858.558755,2192.123514,511.5614687,1910.37778,1624.47241,3416.382105,1440.535951,3451.062064,2093.583484,702.8677331,1515.438725,1524.333549,2516.21381,2560.746237,2351.610154,1446.271828,448.6322518,623.1364512,2433.364877,1715.888122,3284.57643,3243.527608,1269.738675,1673.558726,769.256393,1434.106169,3605.551735,3460.083569,1100.070098,3706.831967,3034.644743,1267.674062,1589.278671,2833.870587,1056.102686,3285.047313
3684.955792,180.6681992,5064.209146,1340.036493,0,919.8864597,900.277467,4265.740275,2313.817367,400.1439264,3163.077596,2857.859692,1195.467374,2852.46057,507.0870321,769.8164944,1656.413474,1440.804883,1022.050395,333.2779736,1257.529523,757.6975456,2552.549961,3812.481531,1719.366591,1835.586632,1357.125245,797.9465631,3475.62987,376.0527459,1435.816493,606.8085596,679.8348529,987.6644661,2091.79256,1195.875307,2640.293223,2316.918641,3263.79661,232.4873046,3763.87583,1470.069325,3088.046747,710.2447397,3307.588909,340.57052,1556.310931,1373.621537,3601.240984,781.5169327,2199.257452,928.8275082,1096.555734,194.1950598,1486.258536,746.0785647,362.5698101,593.5752176,666.1234244,4043.930941,1233.898414,86.59999232,939.5621824,3287.374632,1652.631433,2512.989103,818.9640989,3860.803468,2396.078784,2141.058432,1712.826904,2346.454215,919.2032057,1511.405134,1275.808839,1645.903679,2295.493417,561.6227508,2150.767688,821.1813876,3426.770957,1505.456337,3429.425413,539.7201335,844.9026907,334.7591033,2578.920961,600.5503237,1412.579656,1791.298167,1360.768933,2026.624137,1842.900095,2707.400113,895.4308342,627.7097384,950.5698358,1171.359873,1384.192733,803.6989804,1490.741126,880.6274096,100.0434935,2847.173991,4701.539629,1851.758506,1321.392996,703.7410128,505.4512004,874.247519,2385.202856,2152.115681,1967.893227,1454.920778,1437.619803,1741.328753,3105.406255,3080.48973,957.3764088,499.0121587,2126.247639,2144.712847,3532.150987,1847.092902,3193.956601,1858.554712,4750.036201,2568.699614,4682.758284,2563.503061,962.8029478,2853.134459,1849.484263,3838.449626,3684.065674,3526.587182,2118.677191,1731.716723,1730.363648,3673.151369,1033.95181,4624.580655,4270.94635,1844.707296,3012.528327,1864.734451,2766.151404,4876.277339,4789.627461,1865.752695,5040.856689,4370.606137,1969.310461,2204.010838,4140.601232,553.1678042,4624.234027
3827.590732,914.9686787,5141.022316,1501.064785,919.8864597,0,207.2402672,4256.550733,2944.944147,889.1544039,3561.263887,2097.135997,680.8884082,3292.536646,1289.15792,222.8018543,1993.664442,1315.431398,571.2294197,849.6181118,348.3338192,237.4712319,2826.546951,3898.860104,1967.542956,2062.575644,1409.527707,462.3617971,3656.469516,1257.263786,659.8887871,455.0534379,344.1460299,1583.089023,2407.405082,276.0901479,3214.062019,3021.918165,3397.690382,1042.720136,3841.952496,1455.227951,3283.413805,1442.698526,3207.227393,750.4554187,1462.16784,507.8033644,3766.981183,1521.25478,2322.087495,1672.653118,875.0603382,1076.714816,858.61894,922.1361737,708.9827796,793.4124196,470.8007646,3847.960626,1146.213305,897.3850348,980.2933494,2521.481477,1875.874984,2587.919666,167.3338758,3754.310792,3005.153496,2705.265983,1056.815544,3030.173403,1456.995119,1726.932578,1343.951637,1079.783656,2784.041527,896.6277361,1635.126406,836.5029409,3414.632365,594.933213,3662.143044,1329.733635,1587.080691,598.9644561,2643.157041,365.6169039,1180.996334,1926.213988,1344.374116,2169.898273,2072.066786,2887.981832,1572.486409,1540.227687,713.0457683,982.9410692,666.0249253,1702.615067,633.8372724,157.5961902,957.305364,3238.391708,4290.723544,1832.476945,1163.102287,758.5612428,587.5500419,143.435537,2969.161258,2516.491507,2040.684789,1398.154652,1616.759187,1786.952879,3400.817273,2815.452676,287.4186292,631.4861631,2383.420548,1334.158879,3509.457508,1891.616105,2976.428854,1068.806434,4769.622415,2934.767404,4315.686149,1786.707033,806.4492881,2895.323532,1106.868795,3682.321732,3231.718885,3852.389655,1511.782903,1948.986878,2086.607953,3357.182313,214.898927,4565.348717,3707.4556,1246.663798,3034.933449,1621.861574,2844.683629,4565.995493,4634.841854,1383.713995,4904.702813,4262.366077,1415.564511,1546.853851,3928.41962,543.2791576,4597.950639
3620.857848,854.8197069,4933.910828,1303.413222,900.277467,207.2402672,0,4050.615783,2785.363016,780.8743799,3368.107312,2005.404499,487.0443893,3104.325741,1198.14964,133.0190454,1804.082549,1108.191178,770.2327262,756.4990139,483.0994532,384.1597477,2626.511942,3691.622231,1770.644055,1863.417172,1206.401622,632.2331733,3450.689209,1263.323044,848.3761377,334.8136691,230.4561496,1437.920398,2212.320624,382.3922594,3043.24379,2876.747609,3191.05444,978.8182068,3634.712958,1249.118118,3078.516746,1331.515202,3003.374616,662.972752,1254.928472,670.5262366,3560.73328,1408.6269,2116.665007,1556.005899,668.1517017,1029.881719,699.6292908,750.5491639,769.5957226,644.0339951,321.2518087,3650.936766,940.2200028,859.2984673,787.1390014,2433.930699,1678.034966,2380.99821,102.799368,3551.556074,2841.284522,2536.32596,912.9870115,2880.297124,1306.382391,1530.158925,1142.579009,911.6831468,2604.008673,755.7612606,1466.719423,650.0604179,3208.206767,707.7668182,3458.136802,1238.598504,1472.706101,565.5225923,2436.076598,299.8778109,974.876559,1722.821127,1138.965775,1965.703229,1872.982192,2683.221395,1443.719566,1527.838433,508.7886787,775.8922647,864.763776,1702.412892,590.547178,351.7016692,916.2984251,3045.672775,4118.56908,1625.305396,955.8658703,587.5534663,474.8124819,71.77787664,2801.39033,2324.880968,1834.601226,1191.374214,1418.73149,1580.969375,3200.461204,2621.474875,491.4533504,513.3958939,2184.231487,1262.115845,3303.344726,1685.266061,2779.018542,982.0545322,4563.254902,2741.064608,4137.373382,1700.336185,604.0135522,2688.083672,997.2796896,3482.240896,3063.121461,3652.998026,1362.463739,1750.075246,1897.837789,3170.194293,418.6993736,4361.303237,3561.947948,1090.395731,2827.80013,1419.730933,2637.628272,4381.109901,4436.021163,1205.326243,4704.957153,4060.325329,1251.828381,1412.422237,3732.813765,422.2534828,4392.722906
834.6090557,4085.077529,951.4794819,2927.285504,4265.740275,4256.550733,4050.615783,0,2990.755591,3872.669002,1940.554848,3499.507836,3590.77716,2178.823226,3913.818986,4093.909683,2688.77589,2952.635725,4815.601211,3946.119381,4400.646682,4399.099439,1903.564646,586.6727809,2574.333532,2456.99378,2936.042579,4640.884828,1069.573555,4505.805232,4815.802238,3974.710606,4029.218609,3434.353039,2315.570931,4300.819083,2719.789401,3293.683322,1106.147045,4072.023474,598.9845565,2847.832469,1361.10358,3756.567711,1076.94945,3983.700026,2808.368365,4591.254863,953.5532913,3736.319203,2071.307559,3686.371304,3395.350515,4163.73599,3529.824318,3558.815356,4497.239634,3734.412058,3910.368962,895.8361787,3144.253603,4180.739462,3395.367138,3557.193067,2626.243741,1753.692872,4121.903225,625.0514846,2894.302008,2809.375928,3452.223927,3199.397031,3427.501822,2759.234315,3016.166649,3321.697238,2535.542252,3721.911583,2900.159354,3547.066712,846.6986139,4482.666472,1256.730599,3911.607545,3714.820721,4163.086424,1687.15986,4094.012292,3075.739442,2474.715541,2964.330292,2244.396267,2451.376944,1640.561122,3589.12272,4501.047283,3570.619499,3287.500387,4867.858786,4659.148761,4001.486586,4400.039234,4175.948737,2019.439859,1979.293895,2452.659532,3104.012558,3669.698867,3943.121728,4119.7626,2804.833822,2343.58698,2300.168159,2888.613637,2828.145179,2538.341049,1609.094662,1657.289672,4541.989147,3912.856983,2221.03618,3751.473855,747.7811872,2429.919065,1445.529383,3726.816896,520.7245442,2084.826534,1757.780094,3579.454453,3493.041806,1412.640002,3596.082419,816.2223731,2077.387519,1575.108524,3136.826243,2549.571332,2646.415032,1511.448408,4457.947784,413.1274579,2642.692767,3260.057987,1253.777939,2647.338152,1505.348089,1561.165733,844.1839982,3019.205028,957.9459491,466.0676417,3093.535137,3235.243813,949.4442518,3937.895835,361.3618886
2174.950166,2184.510837,3466.316235,1653.118377,2313.817367,2944.944147,2785.363016,2990.755591,0,2094.736965,1171.999711,3887.053811,2622.382047,852.4650796,1806.889525,2722.378117,1160.051026,2079.208046,3289.367578,2156.293691,3268.280024,2917.26812,1193.062444,2407.412624,1316.960247,1323.915274,1820.372634,3058.684929,1930.036606,2314.712455,3596.185759,2491.676385,2601.106219,1372.150204,1048.607605,3167.103943,376.7688118,310.2388779,1909.305167,2084.93417,2391.804666,1893.483331,1644.353118,1603.928456,2531.977336,2250.238493,2010.280974,3449.810863,2056.986841,1532.512878,1533.819873,1388.898275,2289.722833,2126.756583,2824.815431,2035.923183,2671.723141,2151.532645,2475.606321,3283.242459,2074.121435,2262.997217,2046.450591,4232.50407,1395.110643,1711.299974,2779.729734,2922.17742,111.9799702,317.7932756,2954.558064,223.8548832,1490.014102,1472.945171,1830.23083,2782.950814,511.2978851,2051.10046,2887.966326,2151.841865,2384.766422,3486.682535,1768.340099,1775.743476,1470.253028,2460.247894,1758.665937,2597.006721,2245.656351,1534.770792,1927.714556,1483.698006,1316.969104,1500.336005,1425.025538,2135.580656,2355.60754,2228.031149,3579.650946,2208.272307,3187.596453,3003.820425,2218.029409,981.6667485,4360.990157,1845.323044,2151.479721,2197.98362,2367.940285,2818.368471,186.4157859,905.9588212,1646.535906,1966.387489,1573.803677,1726.162774,1391.797816,2803.447186,3131.70463,2322.832458,1197.103071,3510.282488,2480.937596,1715.101309,2754.450065,3276.942857,3322.495838,932.3468623,4229.169781,3716.140991,2261.921034,1923.580372,3177.356781,3030.678661,3673.199651,1618.288422,3054.08778,1377.718205,1079.299046,3316.517753,3142.909,3403.87768,4427.38318,2910.457983,2052.669961,2279.328103,1792.038611,4241.107749,3774.716957,2713.021554,3941.186955,3317.077363,2882.340966,3202.641687,3397.812446,2405.881432,3324.494197
3309.034843,224.266913,4682.257928,945.3834983,400.1439264,889.1544039,780.8743799,3872.669002,2094.736965,0,2846.279161,2586.866675,916.359999,2547.992969,421.53173,678.9339017,1302.147744,1048.516997,1199.636529,75.60794908,1234.542787,824.7310473,2195.458961,3428.698605,1345.297776,1459.449152,957.0271257,970.5408772,3105.421922,724.7586307,1514.434915,446.9721372,557.1308924,723.0426634,1739.592544,1147.316447,2392.201009,2146.551436,2884.623941,279.3206158,3378.853736,1070.317743,2718.440639,554.2333659,2907.976004,155.955639,1159.327099,1394.116833,3228.891347,632.5143209,1811.448333,783.5048761,742.6243229,371.859586,1212.585167,351.772873,652.5399692,228.6197556,466.7852871,3643.987526,843.8966022,313.5508906,548.5792718,3012.745869,1272.618151,2122.017027,738.2172052,3461.51461,2164.908017,1883.381589,1433.11282,2161.210229,616.4738722,1127.271869,875.688217,1338.23578,2004.612783,163.6530013,1807.131831,449.7984159,3031.672727,1475.705797,3069.349458,461.3396074,698.0821432,370.2401329,2187.241418,524.1238353,1035.964372,1400.649831,961.869614,1639.742724,1467.289563,2332.507721,688.4202065,890.674662,627.0126359,801.9534308,1489.502712,1083.845046,1332.694219,919.7492492,324.7567766,2525.698565,4315.540965,1451.771315,937.2382037,351.5878521,306.9853469,787.8011614,2140.265169,1814.612316,1572.913881,1056.948461,1046.801537,1342.922073,2758.107487,2684.94582,1040.382509,267.5303478,1760.490092,1919.8196,3136.542471,1449.298842,2795.434373,1632.981967,4360.584521,2236.697888,4291.777076,2306.899505,611.7230002,2460.675665,1599.583367,3438.317365,3307.943218,3189.990202,1802.917059,1352.084173,1383.138045,3279.765132,1066.789715,4228.315685,3914.542258,1536.757502,2618.934204,1476.677298,2377.014074,4480.219134,4389.717301,1522.540601,4641.439543,3971.670203,1642.067688,1903.225675,3740.907856,358.6287087,4230.331563
